Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,1,3,0,1,0.607608,0.9476774,0.2604958,326.0176,324.6756,33.26979,0.645402,0.907859,0.2417224,1.163523,-2.46874,-6.181773,Start
0.000213623,1,3,0,1,0.607608,0.9476774,0.2604958,326.0176,324.6756,33.26979,0.645402,0.907859,0.2417224,1.163523,-2.46874,-6.181773,Nothing
0.01489258,1,3,0,1,0.6070576,0.9482409,0.2626675,326.7537,324.7693,33.00097,0.6452786,0.908004,0.2407954,1.070551,-2.329547,-6.457025,Nothing
0.02896118,1,3,0,1,0.6072799,0.9485303,0.2626278,326.7818,324.8006,33.00629,0.6449947,0.9079846,0.2404797,0.9957584,-2.326666,-6.468598,Nothing
0.06689453,1,3,0,1,0.6070093,0.9502235,0.2615164,326.5439,324.6787,33.42975,0.6442624,0.9078934,0.2399295,0.8602111,-2.484232,-6.522275,Nothing
0.09320068,1,3,0,1,0.6070125,0.9513686,0.2604028,326.1282,324.3434,33.82481,0.6442225,0.9078886,0.2397356,0.8096684,-2.596785,-6.543721,Nothing
0.09906006,1,3,0,1,0.6068731,0.9521639,0.2594634,325.5209,323.9547,34.13863,0.6444712,0.9077781,0.2397688,0.8296925,-2.680274,-6.579352,Nothing
0.1094971,1,3,0,1,0.6068552,0.9522831,0.2591668,325.2866,323.8097,34.18544,0.6447384,0.9077438,0.2398357,0.8650514,-2.697891,-6.589224,Nothing
0.1260986,1,3,0,1,0.6065204,0.9530364,0.2583962,324.9333,323.5462,34.44532,0.6450027,0.9075347,0.2398776,0.8918335,-2.807506,-6.644252,Nothing
0.1414795,1,3,0,1,0.606235,0.9539561,0.2572761,324.5562,323.2225,34.84927,0.6452245,0.9074369,0.2400077,0.9092023,-2.952141,-6.669174,Nothing
0.1605835,1,3,0,1,0.6059859,0.9541816,0.2573919,324.6394,323.1723,34.919,0.6455787,0.9074867,0.2400159,0.9453561,-2.974828,-6.7225,Nothing
0.1747437,1,3,0,1,0.6059742,0.9544635,0.257072,324.7326,323.2535,34.96844,0.6458254,0.907644,0.2399679,0.9665083,-3.027695,-6.71891,Nothing
0.2043457,1,3,0,1,0.6053179,0.9556019,0.2568889,324.9092,323.0452,35.38558,0.6457921,0.9078339,0.2399086,0.9352035,-3.135271,-6.810207,Nothing
0.2214355,1,3,0,1,0.6050554,0.9558385,0.2571055,325.0433,322.9583,35.4865,0.6457353,0.9079099,0.2397159,0.9170242,-3.126601,-6.862401,Nothing
0.2335815,1,3,0,1,0.6048576,0.9557097,0.2574687,325.1193,322.93,35.42962,0.6454558,0.9079735,0.2395185,0.9012434,-3.067438,-6.885979,Nothing
0.2496948,1,3,0,1,0.6048692,0.9553947,0.2575,325.134,322.9299,35.37338,0.6453359,0.9080675,0.2393756,0.9081993,-3.018722,-6.863952,Nothing
0.256897,1,3,0,1,0.60507,0.9551141,0.2575521,325.111,322.9602,35.30816,0.6452369,0.9081717,0.2392085,0.9004954,-2.962744,-6.837478,Nothing
0.2702026,1,3,0,1,0.605441,0.9546978,0.2575455,325.0882,323.0683,35.16341,0.6450328,0.9082733,0.2390225,0.8816809,-2.897825,-6.780612,Nothing
0.2826843,1,3,0,1,0.6057892,0.9543435,0.257703,325.1045,323.1659,35.05383,0.6449836,0.9082426,0.2388519,0.8606398,-2.842947,-6.757502,Nothing
0.289978,1,3,0,1,0.6059366,0.9542094,0.2576681,325.114,323.2151,35.01961,0.644875,0.908264,0.2387961,0.8467593,-2.827253,-6.732137,Nothing
