Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,20,1,1,0,0.6123371,0.8651291,0.4000958,24.93233,345.1057,14.84563,0.626653,0.8329789,0.2570762,-15.28796,-27.2476,-39.14726,Start
4.149048,20,1,1,0,0.6123371,0.8651291,0.4000958,24.93233,345.1057,14.84563,0.626653,0.8329789,0.2570762,-15.28796,-27.2476,-39.14726,Nothing
4.180634,20,1,1,0,0.5418882,0.905039,0.4240529,43.3379,25.52703,61.25488,0.6203541,0.898828,0.2158692,-0.9263873,-9.22438,-5.131189,Nothing
4.198212,20,1,1,0,0.541696,0.9048578,0.4242688,43.38887,25.45904,61.21019,0.6206087,0.8989139,0.2156626,-0.9167534,-9.245605,-5.148393,Nothing
4.210114,20,1,1,0,0.5418961,0.9046077,0.4243319,43.42939,25.4036,61.1752,0.6197014,0.8991289,0.2150944,-0.9548194,-9.222451,-5.20142,Nothing
4.21759,20,1,1,0,0.5419928,0.9045167,0.4243652,43.44778,25.34687,61.11824,0.619652,0.8991522,0.2150252,-0.9582219,-9.217151,-5.214304,Nothing
4.228058,20,1,1,0,0.5419077,0.9045141,0.4244188,43.46519,25.29159,61.06463,0.6199301,0.8995891,0.2152868,-0.9302182,-9.212178,-5.22056,Nothing
4.243622,20,1,1,0,0.5422125,0.9042722,0.4243897,43.49042,25.2053,60.9598,0.6198725,0.8994017,0.2153589,-0.9364185,-9.193675,-5.230503,Nothing
4.259689,20,1,1,0,0.542461,0.9041561,0.4243876,43.52429,25.13277,60.85082,0.6202545,0.8989953,0.2154446,-0.9348947,-9.198122,-5.220117,Nothing
4.268112,20,1,1,0,0.5424368,0.9041649,0.4243677,43.53006,25.10002,60.80808,0.6202686,0.8989882,0.2154422,-0.9320946,-9.197709,-5.221092,Nothing
4.276062,20,1,1,0,0.5425041,0.9040921,0.4243961,43.54887,25.07402,60.7721,0.6203149,0.8985355,0.2154519,-0.943966,-9.203694,-5.210273,Nothing
4.285995,20,1,1,0,0.5427014,0.9039587,0.4243739,43.56415,25.02505,60.72487,0.6203535,0.8986656,0.215344,-0.9433098,-9.195188,-5.227179,Nothing
4.301056,20,1,1,0,0.5428963,0.9037778,0.4244332,43.61177,24.95313,60.64504,0.6206717,0.8990793,0.2154489,-0.9218789,-9.185965,-5.24593,Nothing
4.311096,20,1,1,0,0.5429618,0.9036363,0.4244685,43.63056,24.92682,60.60941,0.6203022,0.899465,0.2151193,-0.9259418,-9.174956,-5.281741,Nothing
4.32634,20,1,1,0,0.5430041,0.9035336,0.4245173,43.65113,24.86691,60.56644,0.6202186,0.8994778,0.2151088,-0.9309779,-9.168498,-5.293005,Nothing
4.334229,20,1,1,0,0.5429674,0.9034567,0.4245381,43.66248,24.83786,60.54643,0.6202614,0.8994692,0.2150605,-0.9292739,-9.170832,-5.297965,Nothing
4.348206,20,1,1,0,0.5428423,0.9035062,0.4245428,43.67358,24.78003,60.50542,0.6202529,0.8993089,0.2150777,-0.9341065,-9.174744,-5.29346,Nothing
