Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,2,0,3,0,0.5685722,0.9366656,0.3775439,13.43822,329.2211,8.518427,0.6811609,0.9675584,0.2440699,0.181143,-0.0958482,-1.188495,Start
4.310951,2,0,3,0,0.5685722,0.9366656,0.3775439,13.43822,329.2211,8.518427,0.6811609,0.9675584,0.2440699,0.181143,-0.0958482,-1.188495,Nothing
4.340981,2,0,3,0,0.5619972,0.9341268,0.3850732,23.6608,332.2953,11.74034,0.6315004,0.9325008,0.2676184,-0.1589269,-1.928545,-4.244773,Nothing
4.355568,2,0,3,0,0.5617539,0.9340656,0.3852206,23.6832,332.2367,11.7349,0.6314086,0.932236,0.2678239,-0.1597275,-1.936931,-4.242048,Nothing
4.366135,2,0,3,0,0.5615475,0.9342911,0.3852315,23.69044,332.2389,11.80464,0.631386,0.9321589,0.2678688,-0.1581344,-1.948556,-4.239378,Nothing
4.37278,2,0,3,0,0.5614247,0.9344001,0.385249,23.69361,332.2332,11.83979,0.6312166,0.9321877,0.2678717,-0.1619267,-1.950608,-4.237913,Nothing
4.381882,2,0,3,0,0.5612607,0.9347028,0.3852418,23.68959,332.2267,11.91898,0.6311718,0.9321476,0.2679103,-0.1631058,-1.961582,-4.233838,Nothing
4.388809,2,0,3,0,0.5611205,0.9348366,0.38527,23.68284,332.2234,11.96405,0.6311765,0.932127,0.2678505,-0.16331,-1.968216,-4.236513,Nothing
4.397217,2,0,3,0,0.5611143,0.9349797,0.3851699,23.68441,332.2278,11.99497,0.6311446,0.9321169,0.2678361,-0.164213,-1.971943,-4.231592,Nothing
4.406601,2,0,3,0,0.5610502,0.9349666,0.3852229,23.68274,332.2101,11.99565,0.6312116,0.93199,0.2677983,-0.1643037,-1.977458,-4.234584,Nothing
4.413849,2,0,3,0,0.5609982,0.9348543,0.385287,23.674,332.1953,11.97881,0.6312413,0.931989,0.2677687,-0.1634419,-1.975065,-4.240256,Nothing
4.423141,2,0,3,0,0.5611004,0.9346223,0.3853235,23.66646,332.1797,11.91795,0.6311157,0.932023,0.2677018,-0.1690698,-1.964348,-4.243763,Nothing
4.430084,2,0,3,0,0.5611414,0.9344255,0.3854222,23.65665,332.1551,11.8696,0.6311054,0.9319717,0.267695,-0.1716642,-1.959215,-4.248358,Nothing
4.43927,2,0,3,0,0.5612581,0.9342067,0.3854328,23.64153,332.1422,11.81061,0.6310239,0.9319395,0.267718,-0.1746315,-1.949802,-4.248237,Nothing
4.446945,2,0,3,0,0.5613912,0.9340829,0.3854829,23.64208,332.1382,11.77343,0.630938,0.931927,0.2677057,-0.1803108,-1.944295,-4.248281,Nothing
4.457275,2,0,3,0,0.5614675,0.9339176,0.3855078,23.63783,332.1281,11.73338,0.63093,0.9318925,0.2676763,-0.1822202,-1.939374,-4.250521,Nothing
4.463669,2,0,3,0,0.5615038,0.9338742,0.3854576,23.64337,332.1599,11.74309,0.6308993,0.931917,0.2676778,-0.1806179,-1.936868,-4.248743,Nothing
4.472748,2,0,3,0,0.561515,0.9338392,0.3854356,23.65305,332.1772,11.75171,0.630819,0.9318871,0.267681,-0.181775,-1.936291,-4.24639,Nothing
4.481514,2,0,3,0,0.5615611,0.9338902,0.3853899,23.66672,332.2052,11.77982,0.6307399,0.9318575,0.2676753,-0.184017,-1.938185,-4.241787,Nothing
4.489868,2,0,3,0,0.5614895,0.9339015,0.3853736,23.68212,332.2388,11.80873,0.6306202,0.9317981,0.2676774,-0.1840303,-1.941128,-4.238974,Nothing
