Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,27,0,0,2,0.7169408,0.8467516,-0.1040696,358.9721,62.80143,317.9798,0.7524742,0.8418676,-0.06415144,-0.3569353,-0.5874228,1.700564,Start
0.0002746582,27,0,0,2,0.7169408,0.8467516,-0.1040696,358.9721,62.80143,317.9798,0.7524742,0.8418676,-0.06415144,-0.3569353,-0.5874228,1.700564,Nothing
0.01229858,27,0,0,2,0.7114504,0.8407321,-0.09849976,0.3442043,61.16784,318.864,0.7522112,0.8409849,-0.06572768,-0.2456795,-0.1890773,1.760559,Nothing
0.02688599,27,0,0,2,0.7109051,0.8422396,-0.09886891,359.94,61.21856,318.8281,0.7519297,0.8405961,-0.06631093,-0.1877906,-0.2413169,1.764686,Nothing
0.03512573,27,0,0,2,0.7111112,0.8433456,-0.09934489,359.6742,61.32029,318.9804,0.7516904,0.8404471,-0.06653216,-0.1685824,-0.2911805,1.754441,Nothing
0.04341125,27,0,0,2,0.7108948,0.8441256,-0.09954959,359.4563,61.34954,318.9308,0.7515438,0.8401931,-0.06675746,-0.1400675,-0.3224414,1.755272,Nothing
0.05247498,27,0,0,2,0.7105957,0.8450012,-0.09966907,359.2237,61.33611,318.7733,0.7513621,0.8398503,-0.06703341,-0.1017486,-0.3548763,1.755111,Nothing
0.06060791,27,0,0,2,0.710346,0.8452976,-0.09942863,359.1462,61.24593,318.5568,0.751256,0.8395401,-0.06715268,-0.07320291,-0.3620391,1.753402,Nothing
0.06994629,27,0,0,2,0.7099482,0.8453081,-0.09901947,359.1715,61.09446,318.3574,0.7512454,0.8394451,-0.06725123,-0.05041895,-0.3470178,1.757419,Nothing
0.08522034,27,0,0,2,0.7094007,0.8445264,-0.09822688,359.4427,60.86201,318.0623,0.7513618,0.8393116,-0.06731758,-0.03634419,-0.2953559,1.765285,Nothing
0.09346008,27,0,0,2,0.7093747,0.8445807,-0.09803153,359.4951,60.8,317.8257,0.7514736,0.839384,-0.06744868,-0.02629157,-0.2844745,1.764379,Nothing
0.1022491,27,0,0,2,0.7092231,0.8448097,-0.09780984,359.4569,60.73314,317.6424,0.7514367,0.8392843,-0.06752679,-0.007485956,-0.2850159,1.762794,Nothing
0.1103516,27,0,0,2,0.7090815,0.8454542,-0.09777394,359.2893,60.7143,317.4623,0.7513959,0.838951,-0.06760154,0.02360063,-0.3097101,1.762992,Nothing
0.1204376,27,0,0,2,0.7087067,0.8456658,-0.09739933,359.1663,60.60476,317.3584,0.7512932,0.8387228,-0.06774198,0.05403174,-0.307736,1.762073,Nothing
0.1364288,27,0,0,2,0.7083954,0.8464502,-0.09717561,358.915,60.55381,317.4618,0.7510126,0.8385034,-0.06778511,0.08923341,-0.3319715,1.756832,Nothing
0.1537628,27,0,0,2,0.7083833,0.8499968,-0.09837613,357.9758,60.87926,317.4975,0.7508307,0.8383441,-0.06789289,0.1607534,-0.4775839,1.759291,Nothing
0.1683807,27,0,0,2,0.7082053,0.8509806,-0.09852455,357.6663,60.88628,317.6006,0.750701,0.8381066,-0.0678293,0.190314,-0.5197083,1.760015,Nothing
0.1767426,27,0,0,2,0.7079538,0.8512912,-0.09831884,357.5786,60.86345,317.7196,0.7506279,0.8379858,-0.06781157,0.2078961,-0.5268162,1.760886,Nothing
0.1851501,27,0,0,2,0.7080676,0.8510362,-0.09822708,357.6298,60.85713,317.7508,0.7505764,0.8378608,-0.06777244,0.202679,-0.522962,1.75576,Nothing
0.193161,27,0,0,2,0.7082608,0.850762,-0.0983311,357.6875,60.92122,317.7442,0.7505621,0.8376336,-0.06775135,0.1935647,-0.5264807,1.752005,Nothing
0.2022858,27,0,0,2,0.7085742,0.8506357,-0.0985949,357.7447,61.01516,317.6852,0.7505052,0.837519,-0.06772943,0.1794841,-0.5363312,1.74586,Nothing
0.210907,27,0,0,2,0.7090253,0.8505222,-0.09893118,357.8021,61.11762,317.6338,0.7504776,0.8373759,-0.06771013,0.1632032,-0.5499939,1.737478,Nothing
0.2276459,27,0,0,2,0.7093337,0.8498191,-0.09873381,358.0337,61.12178,317.5878,0.7503386,0.8372132,-0.06761182,0.1427483,-0.5337312,1.72515,Nothing
0.2356262,27,0,0,2,0.7092535,0.8488049,-0.09807035,358.3145,60.96473,317.6092,0.7502068,0.8373026,-0.06754287,0.1272274,-0.4848395,1.717932,Nothing
0.2512207,27,0,0,2,0.7091692,0.847676,-0.09748691,358.5692,60.81747,317.6766,0.7501337,0.8372337,-0.06743615,0.1109532,-0.4397328,1.713778,Nothing
0.259903,27,0,0,2,0.7090713,0.8474919,-0.09735874,358.5708,60.79913,317.7649,0.7500587,0.8373122,-0.0674431,0.1078645,-0.4298605,1.712512,Nothing
0.2684174,27,0,0,2,0.7091062,0.8471645,-0.09738301,358.5837,60.81101,317.8666,0.7500895,0.837463,-0.06750556,0.09639519,-0.4171531,1.712202,Nothing
0.2774658,27,0,0,2,0.709258,0.8470409,-0.09748593,358.5212,60.8741,317.9487,0.7500533,0.8375014,-0.06749913,0.08711851,-0.4200402,1.707914,Nothing
0.2915497,27,0,0,2,0.7094063,0.8469998,-0.09772453,358.445,60.95267,318.0254,0.750012,0.8378052,-0.06768145,0.07476445,-0.4177879,1.702712,Nothing
0.3059845,27,0,0,2,0.7097344,0.8471893,-0.09795642,358.3653,61.04776,318.0613,0.7498145,0.8379852,-0.06788895,0.06687754,-0.4277031,1.686515,Nothing
