Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,19,2,3,1,0.2394186,0.8989733,0.1207444,313.4843,337.9885,6.723963,0.310017,0.9828861,-0.08466102,0.1401132,2.19325,-0.9015592,Start
0.0001983643,19,2,3,1,0.2394186,0.8989733,0.1207444,313.4843,337.9885,6.723963,0.310017,0.9828861,-0.08466102,0.1401132,2.19325,-0.9015592,Nothing
0.007324219,19,2,3,1,0.2394806,0.8986668,0.1207083,313.2302,338.1251,6.379176,0.3097964,0.9827132,-0.08462422,0.1301986,2.197535,-0.889803,Nothing
0.01715088,19,2,3,1,0.2392618,0.8993114,0.120446,313.1555,337.9871,6.533063,0.3096301,0.9827698,-0.0846927,0.1315434,2.193328,-0.8900028,Nothing
0.0249176,19,2,3,1,0.2391309,0.8996601,0.1205522,313.2,337.8666,6.669236,0.3096412,0.982765,-0.08471017,0.1327606,2.191366,-0.8953362,Nothing
0.03379822,19,2,3,1,0.2386116,0.9004688,0.1205743,313.1736,337.5937,6.897782,0.309486,0.9827211,-0.08476962,0.1336134,2.187352,-0.9017459,Nothing
0.04139709,19,2,3,1,0.2379437,0.9010276,0.1209493,313.2011,337.262,7.074261,0.3093608,0.9826853,-0.08477794,0.1310918,2.187098,-0.910613,Nothing
0.05107117,19,2,3,1,0.2378193,0.9007763,0.1216221,313.2872,337.1863,6.977744,0.309383,0.9826573,-0.08475634,0.1239098,2.192716,-0.916707,Nothing
0.06015015,19,2,3,1,0.2370659,0.9007639,0.1226847,313.3697,336.8723,6.899976,0.3093616,0.9825287,-0.08465479,0.1125444,2.199896,-0.9283689,Nothing
0.06663513,19,2,3,1,0.2372352,0.9006492,0.1227475,313.3783,336.937,6.827507,0.3093682,0.9824508,-0.08466717,0.1104891,2.200234,-0.9285802,Nothing
0.0749054,19,2,3,1,0.236832,0.90084,0.1232911,313.4109,336.7444,6.802575,0.3092727,0.9822509,-0.08458319,0.1031411,2.201429,-0.9361771,Nothing
0.08322144,19,2,3,1,0.2374114,0.9009644,0.1223788,313.2892,336.9867,6.815594,0.3092825,0.9821985,-0.08461627,0.1104549,2.194101,-0.926048,Nothing
0.0919342,19,2,3,1,0.237868,0.9012557,0.1215961,313.0926,337.1516,6.776306,0.3091312,0.9819682,-0.08458796,0.1119576,2.186281,-0.9158415,Nothing
0.1000977,19,2,3,1,0.2384267,0.9011496,0.1211221,312.9506,337.3648,6.678468,0.3089888,0.9818492,-0.08456966,0.1114661,2.183223,-0.9058517,Nothing
0.11203,19,2,3,1,0.2395015,0.9004973,0.120158,312.5412,337.864,6.201299,0.3087295,0.9815314,-0.08455157,0.1035705,2.181916,-0.8787709,Nothing
0.1255798,19,2,3,1,0.240806,0.8995238,0.1193841,312.0795,338.4208,5.574445,0.3084219,0.9810973,-0.0845196,0.08890762,2.18344,-0.8487068,Nothing
0.1334229,19,2,3,1,0.2408063,0.8996758,0.1193594,312.0769,338.3909,5.613145,0.3084097,0.9811041,-0.08447721,0.08923036,2.181976,-0.8492053,Nothing
0.1424713,19,2,3,1,0.2415392,0.8999192,0.1184504,311.791,338.6485,5.464793,0.3080767,0.9807245,-0.08435293,0.08616838,2.172012,-0.8342319,Nothing
0.1500244,19,2,3,1,0.2413953,0.9006205,0.1183443,311.8988,338.4498,5.771604,0.3080654,0.9807281,-0.08434103,0.09127305,2.165029,-0.8429072,Nothing
0.1582489,19,2,3,1,0.2415909,0.9019887,0.1171296,311.8034,338.4104,6.093446,0.3076808,0.9805675,-0.08433575,0.09897923,2.145537,-0.8417065,Nothing
0.1666565,19,2,3,1,0.2417132,0.9040061,0.1160138,311.8358,338.2174,6.664777,0.3073829,0.9801596,-0.08422071,0.1106613,2.118206,-0.8522155,Nothing
0.1749573,19,2,3,1,0.2413881,0.9045532,0.1159279,311.9817,338.0619,6.878975,0.3075039,0.9800829,-0.08413194,0.1168519,2.11126,-0.8621113,Nothing
0.1844177,19,2,3,1,0.2413659,0.9065286,0.1149075,312.2013,337.8701,7.411396,0.3072347,0.9797096,-0.08402155,0.1276813,2.082604,-0.879811,Nothing
0.1920929,19,2,3,1,0.2414737,0.9065824,0.1149545,312.3625,337.9597,7.380142,0.3073095,0.9796696,-0.08404513,0.1289447,2.079773,-0.8868849,Nothing
0.2014923,19,2,3,1,0.2419675,0.9088013,0.1126324,312.382,337.9995,8.003933,0.3070743,0.979144,-0.08389899,0.1502126,2.039653,-0.8907239,Nothing
0.2080383,19,2,3,1,0.2423411,0.9093443,0.1118217,312.2425,338.0879,8.158406,0.3070157,0.979011,-0.08381657,0.1568546,2.029179,-0.8842073,Nothing
0.2170105,19,2,3,1,0.2433169,0.911898,0.1088821,312.0145,338.2241,8.838925,0.3066964,0.9784228,-0.08357299,0.1789297,1.98319,-0.8766754,Nothing
0.2261658,19,2,3,1,0.2435837,0.9120665,0.1084347,311.7333,338.3417,8.737708,0.3066282,0.9783135,-0.08343254,0.1782757,1.98052,-0.86465,Nothing
0.2366943,19,2,3,1,0.245069,0.9140971,0.1050977,310.9235,338.6679,9.058947,0.3063059,0.977537,-0.0829834,0.1917957,1.940138,-0.830633,Nothing
0.2420044,19,2,3,1,0.2455829,0.9136125,0.1048217,310.3907,338.8161,8.739487,0.3062503,0.977568,-0.08292376,0.1830972,1.948177,-0.8052549,Nothing
0.2499847,19,2,3,1,0.2479151,0.9150631,0.10058,308.7323,339.3188,8.661983,0.3058652,0.9766359,-0.08227567,0.1842467,1.911391,-0.7326036,Nothing
0.2583313,19,2,3,1,0.2485248,0.9153675,0.09975259,308.1476,339.4151,8.584026,0.3059306,0.976347,-0.0820234,0.1827053,1.905544,-0.7102922,Nothing
0.2667389,19,2,3,1,0.2515617,0.9174792,0.09370819,305.7303,340.0235,8.617846,0.3054225,0.9751157,-0.08109508,0.1863811,1.849266,-0.6110471,Nothing
0.275177,19,2,3,1,0.2519665,0.9183623,0.09266927,305.1825,340.0111,8.72067,0.3053473,0.9749563,-0.08098743,0.1870742,1.838465,-0.5946543,Nothing
0.2833099,19,2,3,1,0.2550565,0.9202986,0.08658377,302.3784,340.5366,8.680888,0.3046566,0.9735348,-0.08011776,0.1812305,1.780463,-0.4902973,Nothing
0.2923279,19,2,3,1,0.2577704,0.9224594,0.08103252,299.5596,340.8567,8.624924,0.303841,0.9718542,-0.07918488,0.1678578,1.720096,-0.39947,Nothing
0.3000641,19,2,3,1,0.2573013,0.9229438,0.08174264,299.5221,340.5415,8.663329,0.3037682,0.9714624,-0.07901268,0.1619011,1.722147,-0.4090707,Nothing
0.3092041,19,2,3,1,0.2591722,0.9249507,0.07812315,296.748,340.2187,8.663768,0.3026465,0.9691992,-0.0778001,0.1325301,1.673005,-0.3381236,Nothing
0.3165588,19,2,3,1,0.2588961,0.925341,0.078447,296.7844,339.9988,8.776128,0.3024282,0.9690592,-0.07769111,0.1292089,1.67269,-0.3448191,Nothing
0.324646,19,2,3,1,0.2598456,0.9281282,0.07611144,294.2585,339.0142,9.091754,0.3012138,0.966602,-0.07644702,0.09529609,1.629307,-0.3012822,Nothing
0.3332367,19,2,3,1,0.259591,0.928275,0.07652859,294.2581,338.8399,9.125405,0.3011571,0.9663335,-0.07632383,0.09238765,1.6309,-0.3063768,Nothing
0.3414154,19,2,3,1,0.2605334,0.9307554,0.0737804,291.4573,337.7093,9.546624,0.2998401,0.9637817,-0.07504903,0.05872564,1.584519,-0.2559769,Nothing
0.3500671,19,2,3,1,0.2603106,0.9312022,0.07386114,291.2856,337.4311,9.691948,0.2997406,0.9637159,-0.07498471,0.05612565,1.583985,-0.2560003,Nothing
0.3582001,19,2,3,1,0.2612448,0.9351305,0.0702392,288.2349,335.2774,11.202,0.2983336,0.9610665,-0.07384399,0.02574498,1.525291,-0.2160086,Nothing
0.3664551,19,2,3,1,0.2612379,0.9356651,0.06971358,288.0764,334.8823,11.66416,0.2982293,0.9611255,-0.07393421,0.0275268,1.52011,-0.2144957,Nothing
0.375412,19,2,3,1,0.2622303,0.9399551,0.06562117,285.1536,331.6363,14.41049,0.29667,0.9585722,-0.07301189,9.151582E-05,1.457857,-0.1856356,Nothing
0.3835907,19,2,3,1,0.2622592,0.9413144,0.06447843,285.2047,330.8632,15.39373,0.2965251,0.9586538,-0.07327661,0.005025161,1.445729,-0.1958768,Nothing
0.3919983,19,2,3,1,0.263129,0.9473109,0.05867213,282.6335,325.0551,21.08448,0.2947727,0.9561195,-0.07258996,-0.01147125,1.366826,-0.1928316,Nothing
0.3996429,19,2,3,1,0.2631657,0.9477521,0.05834853,282.7215,324.9019,21.32422,0.2946209,0.9560992,-0.07265613,-0.01112084,1.362706,-0.1983642,Nothing
0.4082642,19,2,3,1,0.2640405,0.9542359,0.0515942,280.6607,316.7568,29.57025,0.292798,0.9535965,-0.07192422,-0.02292578,1.27591,-0.2134049,Nothing
0.4169769,19,2,3,1,0.2649712,0.9605392,0.04471092,278.9839,305.6212,40.84375,0.2909208,0.9511728,-0.07127109,-0.03655525,1.192648,-0.2356023,Nothing
0.4246674,19,2,3,1,0.2649402,0.9604765,0.04440071,279.1084,306.6901,39.88773,0.2907869,0.9512741,-0.07111017,-0.03399387,1.187185,-0.2376296,Nothing
0.433609,19,2,3,1,0.2658848,0.9659541,0.03715699,277.843,293.8953,52.98077,0.2889426,0.9488155,-0.07018324,-0.04352535,1.101805,-0.2630893,Nothing
0.4414368,19,2,3,1,0.2659993,0.965793,0.03676601,277.8312,294.8006,52.19041,0.2888146,0.9488647,-0.06997448,-0.04185541,1.095154,-0.2621163,Nothing
0.4497528,19,2,3,1,0.2667308,0.9709728,0.0294442,277.0462,278.4922,68.7938,0.2869135,0.9466606,-0.06907871,-0.05120234,1.013821,-0.2893459,Nothing
0.4580688,19,2,3,1,0.2667078,0.9709294,0.02994893,277.0307,278.3801,68.7757,0.2869459,0.9469022,-0.06920278,-0.05399768,1.0203,-0.2863255,Nothing
0.4673767,19,2,3,1,0.2668843,0.9759437,0.0243241,276.9457,257.3611,89.48544,0.2851595,0.9452001,-0.06867855,-0.07209699,0.9659957,-0.3082341,Nothing
0.4748993,19,2,3,1,0.2666441,0.9759582,0.02514302,276.9692,256.0018,90.53377,0.2852348,0.9456958,-0.06887699,-0.07599416,0.9773224,-0.3006298,Nothing
0.4836426,19,2,3,1,0.2666191,0.9807648,0.02007956,277.9102,236.3874,109.6157,0.2834661,0.9447179,-0.06865665,-0.09665393,0.9358131,-0.3149773,Nothing
0.4918671,19,2,3,1,0.2664879,0.9806563,0.02005365,277.9422,235.6157,110.3126,0.2836173,0.9452339,-0.06892554,-0.09471279,0.9391094,-0.3070014,Nothing
0.4998932,19,2,3,1,0.2668695,0.984739,0.01376195,279.5643,220.7849,124.8545,0.2819214,0.9450215,-0.06904672,-0.109866,0.8906834,-0.3099454,Nothing
0.5079956,19,2,3,1,0.2670268,0.9840724,0.01292126,279.4124,220.6539,125.298,0.2819393,0.9455863,-0.06924544,-0.1023959,0.8830391,-0.2995504,Nothing
0.5163727,19,2,3,1,0.2682213,0.9862213,0.005097993,281.0403,210.1358,136.1501,0.2804156,0.9457565,-0.06938691,-0.1064358,0.8167877,-0.2912869,Nothing
0.525589,19,2,3,1,0.2687393,0.9849488,0.004301567,280.77,209.729,136.8842,0.2806824,0.9460117,-0.06951334,-0.0994064,0.8073518,-0.2793263,Nothing
0.5330658,19,2,3,1,0.2707062,0.9849689,-0.003155652,282.2903,201.0489,146.0851,0.2795033,0.9465309,-0.06968437,-0.1025246,0.7394977,-0.2551779,Nothing
0.5419617,19,2,3,1,0.2727123,0.9838215,-0.009727396,283.7169,194.2426,153.3522,0.2785452,0.9473309,-0.06995371,-0.1060361,0.67695,-0.2239098,Nothing
0.5502319,19,2,3,1,0.2729664,0.9831733,-0.007661659,283.0313,194.5907,152.8018,0.2787737,0.9476767,-0.07001233,-0.1112752,0.6925552,-0.2173671,Nothing
0.5594177,19,2,3,1,0.2747054,0.9825207,-0.01209554,284.1661,189.7788,157.7402,0.278225,0.9490038,-0.07032067,-0.1183421,0.6488709,-0.1897684,Nothing
0.5666809,19,2,3,1,0.2743914,0.9826907,-0.0099799,283.6759,190.8042,156.4325,0.2783996,0.9491792,-0.07033664,-0.1217033,0.6681403,-0.1909974,Nothing
0.5752106,19,2,3,1,0.2755715,0.9825714,-0.01000093,283.8181,188.137,158.6026,0.2778082,0.9505046,-0.07069981,-0.1418964,0.6642836,-0.1720337,Nothing
0.5833282,19,2,3,1,0.2754601,0.9825913,-0.009237271,283.6099,188.4928,158.1541,0.2778437,0.9506955,-0.07087424,-0.1435964,0.6723835,-0.1707604,Nothing
0.5916443,19,2,3,1,0.2764356,0.9819693,-0.009157445,283.4831,186.3041,159.9523,0.277357,0.9524184,-0.07166441,-0.1604867,0.6713111,-0.1456219,Nothing
0.600647,19,2,3,1,0.276384,0.9817483,-0.008593071,283.1721,186.7302,159.5426,0.2774171,0.9525455,-0.07176897,-0.1605587,0.6764637,-0.1445091,Nothing
0.6080017,19,2,3,1,0.2773801,0.9806851,-0.008766759,282.8757,184.7852,161.3372,0.2769479,0.9540939,-0.07257015,-0.174524,0.6726674,-0.1198346,Nothing
0.6168518,19,2,3,1,0.2775074,0.9803764,-0.009028073,282.6639,184.808,161.5016,0.2768422,0.9541236,-0.07267638,-0.1739058,0.6700187,-0.119334,Nothing
0.6248016,19,2,3,1,0.2784634,0.9792649,-0.01001072,282.2008,183.3505,163.1756,0.2762558,0.9556097,-0.07348551,-0.1833124,0.6593037,-0.09897691,Nothing
0.6338348,19,2,3,1,0.2785949,0.9794822,-0.01038106,282.0941,183.9394,162.8107,0.2762292,0.9554128,-0.0735517,-0.1821773,0.657253,-0.105049,Nothing
0.6419983,19,2,3,1,0.2795345,0.9788898,-0.01210573,281.6931,183.579,163.6101,0.2756965,0.9567007,-0.07439636,-0.1883043,0.642318,-0.09263568,Nothing
0.6504822,19,2,3,1,0.2793653,0.9790999,-0.01225264,281.8164,184.158,163.1023,0.2756492,0.9566957,-0.07429234,-0.1862491,0.6409082,-0.09389261,Nothing
0.6581421,19,2,3,1,0.2802199,0.9780327,-0.01273689,281.7992,183.3363,164.1057,0.2750576,0.9578177,-0.07512374,-0.1976448,0.6373687,-0.07132157,Nothing
