Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,20,0,0,1,0.4107124,0.8632588,0.1884,301.9006,323.1683,20.83474,0.5663899,0.9388981,-0.009025319,3.279702,8.017121,-2.344903,Start
0.0001831055,20,0,0,1,0.4107124,0.8632588,0.1884,301.9006,323.1683,20.83474,0.5663899,0.9388981,-0.009025319,3.279702,8.017121,-2.344903,Nothing
0.008972168,20,0,0,1,0.4144145,0.8455762,0.1971125,299.7119,326.968,13.39605,0.5614538,0.9398291,-0.007821813,2.487234,8.737837,-1.47042,Nothing
0.02441406,20,0,0,1,0.4156465,0.8382519,0.1993135,297.6674,328.691,10.15559,0.558591,0.9402059,-0.007289954,2.120718,8.976737,-0.8941,Nothing
0.03967285,20,0,0,1,0.4167233,0.8335513,0.1991871,295.7269,330.2354,8.010366,0.555711,0.9405665,-0.00654502,1.910368,9.033203,-0.3782532,Nothing
0.04766846,20,0,0,1,0.4178189,0.8332445,0.1964175,294.4016,330.6955,7.976917,0.5542015,0.9407445,-0.006183622,1.931203,8.913103,-0.09124518,Nothing
0.05682373,20,0,0,1,0.4179628,0.8324594,0.1955246,293.2263,331.45,7.253096,0.5525011,0.9409683,-0.005809702,1.885366,8.869884,0.1576864,Nothing
0.06506348,20,0,0,1,0.4185305,0.8316677,0.1941533,292.155,332.1565,6.648407,0.5510523,0.9411158,-0.005483134,1.849783,8.803072,0.3915536,Nothing
0.07391357,20,0,0,1,0.4189848,0.8302848,0.1934062,291.0781,333.0798,5.638333,0.5495593,0.9412676,-0.005151413,1.776343,8.763748,0.6365746,Nothing
0.08258057,20,0,0,1,0.4186001,0.827812,0.1950341,290.0898,334.0982,3.808913,0.5479196,0.9413851,-0.004793294,1.582627,8.831088,0.8720787,Nothing
0.0904541,20,0,0,1,0.4184107,0.8262038,0.1958712,289.1641,335.0715,2.338566,0.5465962,0.9415342,-0.004555754,1.448232,8.854556,1.077921,Nothing
0.09765625,20,0,0,1,0.4182084,0.824644,0.1967157,288.2393,336.0905,0.7827828,0.5453439,0.9418082,-0.004253387,1.30989,8.872993,1.286764,Nothing
0.1066284,20,0,0,1,0.4169587,0.8238417,0.1993258,287.353,336.2736,359.6156,0.5439821,0.9419534,-0.003950551,1.118987,8.950233,1.435095,Nothing
0.1142578,20,0,0,1,0.4160602,0.8240235,0.2007459,286.5455,336.7217,358.7014,0.5430525,0.9419865,-0.003797946,1.021157,8.974078,1.547599,Nothing
0.1240845,20,0,0,1,0.415334,0.8244497,0.2013951,285.8006,336.3433,358.7244,0.5418137,0.942108,-0.00354399,0.9497941,8.961035,1.650169,Nothing
0.1409302,20,0,0,1,0.4146927,0.8247196,0.2013827,284.8237,335.7048,359.1425,0.5399358,0.9424387,-0.003110122,0.8927286,8.904766,1.809173,Nothing
0.1485596,20,0,0,1,0.4143815,0.8267137,0.2003117,284.7836,333.9207,1.246116,0.5389577,0.9425251,-0.002913216,0.9631319,8.833391,1.757703,Nothing
0.1581421,20,0,0,1,0.4145553,0.8279301,0.199027,284.6284,332.6736,2.69407,0.5377517,0.9424345,-0.002630781,0.9890155,8.746737,1.752182,Nothing
0.1732178,20,0,0,1,0.4139465,0.8311381,0.1980247,284.8875,329.6635,6.061888,0.536035,0.9425376,-0.002355248,1.063191,8.663907,1.619569,Nothing
