Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,2,1,1,0,0.3685307,1.060616,0.2664534,16.07847,24.90668,84.64636,0.5407817,1.022912,0.1799115,-0.6745129,-6.677611,0.1614648,Start
4.310287,2,1,1,0,0.3685307,1.060616,0.2664534,16.07847,24.90668,84.64636,0.5407817,1.022912,0.1799115,-0.6745129,-6.677611,0.1614648,Nothing
4.337372,2,1,1,0,0.3549101,1.06122,0.262001,13.83794,25.81979,87.3548,0.5432695,1.026601,0.1633689,-1.208428,-10.18407,0.08230919,Nothing
4.352737,2,1,1,0,0.3548553,1.061375,0.2621119,13.87653,25.79611,87.37174,0.543256,1.026799,0.1632887,-1.211908,-10.18934,0.07176578,Nothing
4.362976,2,1,1,0,0.354625,1.061448,0.2621819,13.88007,25.80567,87.37371,0.5432954,1.026882,0.1633279,-1.209788,-10.20144,0.07753763,Nothing
4.369644,2,1,1,0,0.3546211,1.061466,0.2622043,13.88386,25.81502,87.38185,0.5432824,1.026942,0.1633119,-1.209329,-10.20165,0.07699776,Nothing
4.376862,2,1,1,0,0.3545721,1.061493,0.2621386,13.87308,25.81577,87.39067,0.5432646,1.027009,0.1632751,-1.20857,-10.2021,0.07818391,Nothing
4.386475,2,1,1,0,0.3545823,1.061518,0.2621436,13.87714,25.81577,87.39275,0.5435134,1.027114,0.1632313,-1.204014,-10.21308,0.08016178,Nothing
4.393936,2,1,1,0,0.3546135,1.061551,0.262134,13.88189,25.81433,87.38871,0.5434917,1.02718,0.1632022,-1.202395,-10.21125,0.07780012,Nothing
4.402603,2,1,1,0,0.3550192,1.061429,0.2620779,13.90864,25.82706,87.35165,0.5433297,1.027038,0.1631731,-1.199827,-10.18737,0.07068817,Nothing
