Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,5,3,2,2,0.646024,0.9129247,0.3429122,354.445,86.84172,292.2668,0.6565883,0.9097201,0.3049382,2.131008,3.972543,0.9441,Start
0.0002746582,5,3,2,2,0.646024,0.9129247,0.3429122,354.445,86.84172,292.2668,0.6565883,0.9097201,0.3049382,2.131008,3.972543,0.9441,Nothing
0.01348877,5,3,2,2,0.6445588,0.9116073,0.3451211,354.6437,86.28551,292.9695,0.6569234,0.9098563,0.3046841,2.154651,4.292488,1.107957,Nothing
0.04278564,5,3,2,2,0.6418425,0.9152673,0.344988,353.7696,86.09776,292.1648,0.6572181,0.9098403,0.3047018,2.541413,4.150944,1.390018,Nothing
0.05154419,5,3,2,2,0.6407972,0.9170098,0.3449724,353.3681,86.01563,291.8279,0.6572031,0.9098192,0.3047887,2.727016,4.080091,1.473646,Nothing
0.08111572,5,3,2,2,0.6393089,0.918632,0.3476293,352.968,85.23896,291.5747,0.6573233,0.9098411,0.3048336,3.026388,4.331879,1.539182,Nothing
0.09326172,5,3,2,2,0.639734,0.9170895,0.3496489,353.3673,84.89842,291.8747,0.6573721,0.9098463,0.3047677,2.954983,4.62087,1.473278,Nothing
0.1109314,5,3,2,2,0.6409901,0.9141635,0.3504312,354.138,84.91867,292.1001,0.6574141,0.9097986,0.304735,2.662439,4.823308,1.374534,Nothing
0.1261902,5,3,2,2,0.6418473,0.9124458,0.3502309,354.5876,85.06959,291.8969,0.6574427,0.9098194,0.3047154,2.428921,4.88406,1.319138,Nothing
0.1419678,5,3,2,2,0.6421247,0.9127591,0.3495041,354.377,85.11771,291.4126,0.6574885,0.9098448,0.3046775,2.391279,4.813404,1.298847,Nothing
0.1496582,5,3,2,2,0.6419107,0.9126589,0.3495606,354.3365,85.08686,291.2913,0.657594,0.9099088,0.3045788,2.375164,4.844273,1.332887,Nothing
0.1579285,5,3,2,2,0.641581,0.9132054,0.3494342,354.1065,85.08762,291.1631,0.6575799,0.9099273,0.3044681,2.430346,4.825415,1.361394,Nothing
0.1671448,5,3,2,2,0.6416686,0.913037,0.3487191,354.0443,85.1625,291.0113,0.6573996,0.9097883,0.304495,2.381656,4.748595,1.344492,Nothing
0.1923218,5,3,2,2,0.6415066,0.9133911,0.3462914,353.7515,85.79375,290.9596,0.6571913,0.9096797,0.3043589,2.340203,4.462764,1.407888,Nothing
0.2030945,5,3,2,2,0.6414297,0.9132683,0.3464122,353.7124,85.8237,291.1426,0.657093,0.9096399,0.3042908,2.353813,4.478014,1.407074,Nothing
0.2229614,5,3,2,2,0.6412914,0.9129286,0.3489802,353.6842,85.30575,291.6067,0.6569307,0.9095531,0.3043078,2.469742,4.759459,1.337883,Nothing
0.23349,5,3,2,2,0.6411705,0.9126552,0.3499697,353.7068,85.0729,291.6918,0.656898,0.9094997,0.3043633,2.492996,4.872962,1.32022,Nothing
0.2411194,5,3,2,2,0.6410209,0.9124728,0.3504695,353.7515,84.95566,291.6719,0.6568401,0.9094566,0.3043486,2.498199,4.93933,1.316646,Nothing
0.2498169,5,3,2,2,0.6409747,0.9121,0.3504606,353.834,84.91721,291.5956,0.6567202,0.909374,0.3043333,2.4577,4.957052,1.308743,Nothing
0.257843,5,3,2,2,0.6411639,0.9115627,0.3498449,353.9743,85.03643,291.4327,0.656637,0.9093233,0.3042802,2.360843,4.92039,1.301436,Nothing
0.272583,5,3,2,2,0.6412183,0.9109428,0.3493773,354.1058,85.13937,291.3425,0.6566162,0.9091949,0.3042761,2.277092,4.892676,1.313817,Nothing
0.2792358,5,3,2,2,0.6414638,0.9101976,0.348384,354.2924,85.37348,291.2248,0.6565234,0.9091454,0.3042386,2.1438,4.816828,1.314725,Nothing
0.2917786,5,3,2,2,0.6417895,0.9096486,0.3476917,354.4525,85.57999,291.1929,0.656523,0.9091407,0.3041932,2.04772,4.765335,1.308531,Nothing
0.300293,5,3,2,2,0.6418205,0.9094168,0.347371,354.5207,85.66273,291.1952,0.6564662,0.9091536,0.3041345,2.008003,4.745209,1.311072,Nothing
0.3097534,5,3,2,2,0.6420625,0.9092951,0.3471033,354.569,85.70401,291.1834,0.656475,0.9091171,0.3040181,1.987414,4.731184,1.290182,Nothing
0.3178406,5,3,2,2,0.6418421,0.9095804,0.3472736,354.5085,85.65107,291.2005,0.6564229,0.9091347,0.3040201,2.028249,4.739139,1.300301,Nothing
0.3337708,5,3,2,2,0.6413671,0.909958,0.3471862,354.3965,85.64008,291.1497,0.6563647,0.9091412,0.3038829,2.07433,4.731903,1.342477,Nothing
0.3415833,5,3,2,2,0.6412237,0.9101616,0.3470568,354.3469,85.65978,291.1219,0.6563339,0.9091194,0.3037974,2.097243,4.718269,1.354856,Nothing
0.3497314,5,3,2,2,0.6409119,0.9104216,0.3467888,354.2641,85.69827,291.0787,0.6563155,0.9089922,0.303736,2.133003,4.680733,1.389127,Nothing
0.3731079,5,3,2,2,0.6405459,0.9108201,0.3464438,354.1689,85.77859,291.0505,0.6562588,0.9090433,0.3036593,2.163774,4.636383,1.429698,Nothing
