Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,2,1,3,2,0.5418634,0.9975773,0.3069714,338.8037,61.88445,280.8071,0.6812075,1.021896,0.1678238,1.590764,8.827449,2.96325,Start
0.000213623,2,1,3,2,0.5418634,0.9975773,0.3069714,338.8037,61.88445,280.8071,0.6812075,1.021896,0.1678238,1.590764,8.827449,2.96325,Nothing
0.009750366,2,1,3,2,0.5351865,0.9999855,0.3083787,336.239,62.77652,284.7473,0.6806141,1.022065,0.1683619,2.595508,8.721467,3.267366,Nothing
0.01551819,2,1,3,2,0.533486,1.000572,0.3087295,335.6156,63.02011,285.7405,0.6803124,1.022015,0.1685109,2.851174,8.672081,3.336788,Nothing
0.02381897,2,1,3,2,0.5322211,1.001172,0.3082239,334.96,63.5281,286.8516,0.680127,1.021978,0.1686764,3.128749,8.545883,3.446976,Nothing
0.03286743,2,1,3,2,0.5310227,1.001479,0.3083862,334.348,63.9308,287.949,0.679912,1.021912,0.1687756,3.384998,8.453764,3.527775,Nothing
0.04663086,2,1,3,2,0.5285877,1.001987,0.3090612,333.4492,64.15979,289.4654,0.6796911,1.02178,0.1689445,3.754102,8.366463,3.611999,Nothing
0.05809021,2,1,3,2,0.5263351,1.002709,0.3101814,332.6369,64.01736,290.4946,0.6794653,1.021626,0.1690578,4.037857,8.348132,3.620011,Nothing
0.0655365,2,1,3,2,0.5244561,1.003337,0.3109204,332.0103,63.81591,291.1974,0.6792982,1.02156,0.1691894,4.243114,8.337925,3.619547,Nothing
0.0741272,2,1,3,2,0.5223943,1.00416,0.3113848,331.3754,63.62293,291.9035,0.6791115,1.021447,0.1692964,4.462341,8.310368,3.623543,Nothing
0.08164978,2,1,3,2,0.5203119,1.004756,0.3120886,330.7826,63.41923,292.6581,0.6789882,1.021352,0.1693798,4.680255,8.293393,3.628713,Nothing
0.09042358,2,1,3,2,0.5190012,1.005004,0.3126683,330.3853,63.21528,293.2779,0.6787898,1.021214,0.169402,4.832188,8.281499,3.613163,Nothing
0.09819031,2,1,3,2,0.5188075,1.004279,0.3136379,330.4688,63.04943,293.6048,0.67862,1.021122,0.1694657,4.849595,8.321017,3.5896,Nothing
0.1086884,2,1,3,2,0.5187331,1.003479,0.314905,330.5189,62.86973,293.9597,0.6783105,1.020995,0.1696006,4.86574,8.365973,3.550114,Nothing
0.1153412,2,1,3,2,0.5195236,1.002463,0.3156132,330.8235,62.84577,294.0172,0.6781111,1.020913,0.1697169,4.797263,8.400885,3.525992,Nothing
0.1239777,2,1,3,2,0.5200621,1.001811,0.316408,331.1044,62.87822,294.0169,0.6778387,1.020881,0.1699308,4.741528,8.431207,3.508579,Nothing
0.1336212,2,1,3,2,0.5210962,1.000889,0.316831,331.446,62.9383,293.9238,0.6775389,1.020883,0.1701333,4.641565,8.451756,3.489898,Nothing
0.1407318,2,1,3,2,0.5220107,1.000049,0.3174477,331.7889,62.89875,293.8454,0.6772692,1.020826,0.1703104,4.550243,8.48824,3.453875,Nothing
0.1478882,2,1,3,2,0.5224203,0.9995593,0.318635,332.0952,62.65109,293.9645,0.6770127,1.020826,0.1704289,4.510752,8.553607,3.386364,Nothing
0.1569061,2,1,3,2,0.5232849,0.999541,0.3181745,332.2512,62.75386,293.6184,0.6767389,1.020776,0.1705863,4.421547,8.534983,3.371999,Nothing
0.1652222,2,1,3,2,0.5235118,0.9993987,0.3183099,332.3459,62.74601,293.5996,0.6765743,1.02068,0.1706748,4.401348,8.537377,3.357327,Nothing
0.1737976,2,1,3,2,0.5234994,0.9999268,0.3180574,332.2612,62.78161,293.5531,0.6762568,1.020661,0.1707625,4.411078,8.508511,3.344672,Nothing
0.1842041,2,1,3,2,0.5243613,1.000558,0.317359,331.9473,62.66973,293.5364,0.6760379,1.020634,0.1709132,4.409722,8.451295,3.285926,Nothing
0.1969147,2,1,3,2,0.5230787,1.002617,0.3164552,331.3051,62.77337,293.7698,0.6757752,1.020587,0.171093,4.583313,8.339729,3.303743,Nothing
0.2076721,2,1,3,2,0.522384,1.003629,0.3160546,330.9165,62.77884,293.8499,0.6753272,1.020567,0.1713575,4.656837,8.280705,3.296723,Nothing
0.2153473,2,1,3,2,0.5220094,1.004483,0.3153509,330.6291,62.9521,293.9192,0.6751478,1.020535,0.1714996,4.723413,8.204327,3.319469,Nothing
0.2240601,2,1,3,2,0.5217824,1.005031,0.3150592,330.4261,62.99921,293.9547,0.6751099,1.020641,0.171611,4.760518,8.16989,3.326876,Nothing
0.2329102,2,1,3,2,0.5217825,1.005361,0.3146554,330.2986,63.15308,294.0201,0.6750162,1.020617,0.1717531,4.790899,8.117429,3.344874,Nothing
0.240921,2,1,3,2,0.5218058,1.005545,0.3144287,330.2153,63.25772,294.1013,0.6749369,1.020629,0.171887,4.812904,8.079836,3.356982,Nothing
0.248291,2,1,3,2,0.5213431,1.005761,0.3145174,330.1154,63.3497,294.1974,0.6747901,1.02057,0.1719548,4.855718,8.060875,3.372805,Nothing
