Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,10,0,3,0,0.4563254,0.8269545,0.2900645,31.80562,319.9137,9.986289,0.4979222,0.7941688,0.1234259,-10.86276,-10.9979,-13.25762,Start
4.516266,10,0,3,0,0.4563254,0.8269545,0.2900645,31.80562,319.9137,9.986289,0.4979222,0.7941688,0.1234259,-10.86276,-10.9979,-13.25762,Nothing
4.545654,10,0,3,0,0.4693775,0.883339,0.2015827,30.58818,354.3648,29.62576,0.7806607,0.7567031,0.3849227,9.202732,-6.480719,6.671517,Nothing
4.554169,10,0,3,0,0.4693078,0.8833305,0.2016031,30.61719,354.4053,29.6711,0.7806454,0.7566525,0.3848739,9.19823,-6.482742,6.67743,Nothing
4.563141,10,0,3,0,0.4692413,0.8833845,0.2016781,30.64152,354.4172,29.69111,0.7807415,0.7565679,0.3848896,9.198986,-6.489236,6.68011,Nothing
4.57135,10,0,3,0,0.4691736,0.8834014,0.2017117,30.65557,354.4269,29.71302,0.7807461,0.7565229,0.3848955,9.197887,-6.49333,6.682072,Nothing
4.578552,10,0,3,0,0.4691151,0.8833157,0.2018553,30.67723,354.4344,29.7197,0.780737,0.7564936,0.384864,9.198393,-6.493039,6.677494,Nothing
4.587036,10,0,3,0,0.469054,0.8833299,0.2019091,30.68686,354.4312,29.72966,0.7807428,0.756506,0.3849708,9.200416,-6.494648,6.678525,Nothing
4.596161,10,0,3,0,0.4689858,0.8833262,0.2019168,30.70446,354.4319,29.74462,0.7806342,0.7565209,0.384991,9.198974,-6.493785,6.67913,Nothing
4.603912,10,0,3,0,0.4689057,0.8833337,0.2019763,30.7224,354.4357,29.76332,0.7805653,0.7565472,0.3850945,9.19888,-6.493618,6.681026,Nothing
4.613037,10,0,3,0,0.4686801,0.8833121,0.2022339,30.77904,354.4076,29.79454,0.780373,0.7565732,0.3851528,9.198786,-6.498679,6.670607,Nothing
4.621033,10,0,3,0,0.4684069,0.8832428,0.2025677,30.83325,354.3594,29.82023,0.7801626,0.7566249,0.3851617,9.200188,-6.506134,6.651728,Nothing
4.628906,10,0,3,0,0.468031,0.8832042,0.2030775,30.91636,354.262,29.86288,0.7799354,0.7566269,0.3851781,9.201954,-6.52582,6.621364,Nothing
4.6362,10,0,3,0,0.4678258,0.8832164,0.2034348,30.9764,354.1976,29.89495,0.7798446,0.7566031,0.3851816,9.202117,-6.541255,6.601638,Nothing
4.645996,10,0,3,0,0.4674087,0.8831568,0.2039709,31.05091,354.0586,29.93487,0.7796954,0.7566082,0.3852402,9.208467,-6.56832,6.563811,Nothing
4.653229,10,0,3,0,0.4670916,0.8831432,0.2043296,31.10168,353.9708,29.97203,0.7795357,0.756623,0.385261,9.210245,-6.587568,6.539195,Nothing
4.662231,10,0,3,0,0.4667007,0.8830987,0.2046528,31.14089,353.89,30.00275,0.779505,0.7565947,0.3852831,9.217875,-6.609619,6.516176,Nothing
4.670227,10,0,3,0,0.4664236,0.8832238,0.2047001,31.13689,353.8726,30.06097,0.7793616,0.7566044,0.3853205,9.21335,-6.627222,6.514498,Nothing
4.679596,10,0,3,0,0.4662503,0.8833471,0.2047106,31.15331,353.8657,30.11756,0.7792019,0.7567235,0.385381,9.208828,-6.635308,6.515135,Nothing
4.686493,10,0,3,0,0.4661742,0.8835558,0.2044016,31.10668,353.9534,30.17434,0.7790976,0.7567414,0.3854077,9.197851,-6.63726,6.54224,Nothing
4.696777,10,0,3,0,0.4660314,0.8836793,0.2043117,31.09292,353.9815,30.22027,0.7790446,0.7568365,0.3854643,9.194923,-6.642704,6.551214,Nothing
4.704834,10,0,3,0,0.4660566,0.8837486,0.2041172,31.04103,354.0467,30.22918,0.779007,0.7568326,0.3854848,9.188974,-6.638468,6.568938,Nothing
4.712372,10,0,3,0,0.4659626,0.8838362,0.2040533,31.02955,354.0685,30.25962,0.7790712,0.7567754,0.3855289,9.187882,-6.646785,6.577614,Nothing
4.720215,10,0,3,0,0.4659485,0.8838499,0.2040894,31.02674,354.0596,30.26577,0.7790545,0.7567841,0.3855669,9.1871,-6.64927,6.576218,Nothing
4.728699,10,0,3,0,0.4659445,0.8838503,0.2041275,31.02752,354.0415,30.25654,0.7790229,0.7567737,0.3855857,9.1875,-6.650127,6.572886,Nothing
4.736816,10,0,3,0,0.4659342,0.8839,0.2040889,31.01806,354.0437,30.26724,0.7790074,0.7567373,0.3856354,9.185286,-6.653387,6.577183,Nothing
4.745544,10,0,3,0,0.4659799,0.8839128,0.2040615,31.00957,354.0504,30.26018,0.7789927,0.7566975,0.3856733,9.183724,-6.651546,6.581151,Nothing
4.755737,10,0,3,0,0.4660464,0.8838944,0.2040395,31.00563,354.0556,30.24454,0.7789591,0.7567052,0.3856439,9.182631,-6.646311,6.581583,Nothing
4.763245,10,0,3,0,0.466228,0.8838837,0.2039123,31.00274,354.0853,30.21205,0.7789859,0.7567319,0.3856853,9.183619,-6.631364,6.591265,Nothing
4.770264,10,0,3,0,0.4663652,0.8838422,0.2038499,30.99672,354.1031,30.18659,0.7790118,0.7567106,0.3856845,9.183617,-6.622129,6.595917,Nothing
4.779236,10,0,3,0,0.466428,0.8837909,0.2037666,30.99471,354.1108,30.15936,0.7790996,0.7567561,0.3856922,9.189661,-6.613733,6.598058,Nothing
4.78833,10,0,3,0,0.4665649,0.8837293,0.2037313,30.99894,354.1291,30.13108,0.7791054,0.7567334,0.3856954,9.189987,-6.602421,6.602044,Nothing
