Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,25,3,1,2,0.4736746,0.8306002,0.07838301,0.528145,90.14161,254.6698,0.4568676,0.7818455,-0.05841846,1.279458,16.87641,-1.865657,Start
0.0002441406,25,3,1,2,0.4736746,0.8306002,0.07838301,0.528145,90.14161,254.6698,0.4568676,0.7818455,-0.05841846,1.279458,16.87641,-1.865657,Nothing
0.009796143,25,3,1,2,0.4739627,0.8318655,0.07845965,0.1427511,90.38049,255.3243,0.456706,0.781924,-0.05856992,1.584769,16.92612,-1.889315,Nothing
0.02252197,25,3,1,2,0.4741105,0.8316866,0.07805979,0.1890412,90.47998,255.3176,0.4565585,0.7818893,-0.05870185,1.575032,16.89571,-1.891578,Nothing
0.03152466,25,3,1,2,0.4742249,0.8312947,0.07748358,0.2998006,90.6319,255.366,0.4565574,0.7818885,-0.05870423,1.564205,16.82408,-1.852495,Nothing
0.04003906,25,3,1,2,0.4743302,0.8307291,0.07713982,0.4654245,90.73342,255.4839,0.4565594,0.7818913,-0.05870659,1.548886,16.7704,-1.820742,Nothing
0.04675293,25,3,1,2,0.4744246,0.830488,0.07708916,0.5460734,90.78934,255.5841,0.4563512,0.781776,-0.05888029,1.562542,16.78081,-1.832434,Nothing
0.0553894,25,3,1,2,0.4744952,0.8302113,0.07700426,0.634669,90.82989,255.7508,0.4563388,0.7817509,-0.05888133,1.587705,16.76164,-1.822547,Nothing
0.0640564,25,3,1,2,0.4745571,0.8300261,0.07669951,0.6976169,90.92673,255.97,0.4565166,0.7818003,-0.05867131,1.640641,16.69389,-1.777319,Nothing
0.07232666,25,3,1,2,0.4745539,0.8301118,0.07612828,0.6852209,91.11354,256.1888,0.4565043,0.7817907,-0.0586636,1.728858,16.63023,-1.729264,Nothing
0.07989502,25,3,1,2,0.4744329,0.8303483,0.07573803,0.6419436,91.25356,256.3135,0.456651,0.7818093,-0.05855227,1.800649,16.57875,-1.664902,Nothing
0.09088135,25,3,1,2,0.4744441,0.8304021,0.07525294,0.6095632,91.39098,256.4086,0.4566181,0.7818136,-0.05853197,1.845371,16.52371,-1.63699,Nothing
0.106842,25,3,1,2,0.4745779,0.8302963,0.07501902,0.6209532,91.50897,256.6008,0.4567485,0.7818607,-0.05847087,1.890593,16.48326,-1.605166,Nothing
0.1148376,25,3,1,2,0.4747572,0.8301005,0.07510492,0.6671453,91.49921,256.7026,0.4567646,0.7818797,-0.05848332,1.894356,16.48583,-1.622249,Nothing
0.1218262,25,3,1,2,0.4748169,0.8298928,0.07490507,0.7204059,91.58182,256.7682,0.4569166,0.7819895,-0.05838371,1.885831,16.44356,-1.585198,Nothing
0.1300964,25,3,1,2,0.4747351,0.8293347,0.07404238,0.8291678,91.825,256.7393,0.4569116,0.7820265,-0.05838779,1.833371,16.33821,-1.503699,Nothing
0.138916,25,3,1,2,0.4747834,0.8291025,0.07352143,0.8860629,91.97349,256.7271,0.4569213,0.7820565,-0.05838529,1.814141,16.2766,-1.465142,Nothing
0.146637,25,3,1,2,0.4748661,0.8290008,0.07347108,0.9069214,92.00248,256.696,0.4569971,0.7820128,-0.05840609,1.799757,16.27357,-1.45636,Nothing
0.155426,25,3,1,2,0.4749435,0.8288643,0.0735763,0.9236284,91.96835,256.6613,0.4570082,0.7820269,-0.05838936,1.771285,16.28016,-1.471599,Nothing
0.1638794,25,3,1,2,0.4750076,0.8287191,0.07377832,0.9371541,91.89909,256.6499,0.4569799,0.7820412,-0.05840186,1.745357,16.2992,-1.499176,Nothing
0.1721802,25,3,1,2,0.4750852,0.8285587,0.07389112,0.9684098,91.86707,256.6571,0.4569737,0.7820478,-0.0583895,1.726995,16.30557,-1.514544,Nothing
