Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,9,1,2,0,0.6025838,1.013595,0.4430991,294.7332,276.201,3.654102,0.6561325,0.7859995,0.3731036,-2.263404,-1.225593,-7.934825,Start
4.469101,9,1,2,0,0.6025838,1.013595,0.4430991,294.7332,276.201,3.654102,0.6561325,0.7859995,0.3731036,-2.263404,-1.225593,-7.934825,Nothing
4.526901,9,1,2,0,0.5923333,0.7202262,0.336846,4.223891,323.0439,282.6222,0.62705,0.752745,0.343537,-1.123067,1.801216,-0.8511457,Nothing
4.541962,9,1,2,0,0.5920074,0.7205913,0.337015,4.115388,322.9736,282.7195,0.6268786,0.7526358,0.3430178,-1.100581,1.783593,-0.8790572,Nothing
4.553101,9,1,2,0,0.5919857,0.7208196,0.337146,4.08695,322.9352,282.7858,0.6268398,0.752643,0.3428423,-1.090064,1.772733,-0.8897084,Nothing
4.558838,9,1,2,0,0.5920011,0.7210723,0.3371748,4.087262,322.8738,282.856,0.6267771,0.7526292,0.3426491,-1.077276,1.761201,-0.8965669,Nothing
4.567001,9,1,2,0,0.591962,0.7212697,0.3371688,4.086284,322.8181,282.8923,0.6267177,0.7525402,0.3425498,-1.06355,1.754664,-0.8999523,Nothing
4.581009,9,1,2,0,0.5916942,0.7213402,0.33714,4.078072,322.7651,282.8818,0.6265761,0.7524942,0.3423768,-1.057908,1.752987,-0.9097857,Nothing
4.587753,9,1,2,0,0.5913847,0.7216282,0.3369567,4.045054,322.7145,282.8994,0.626419,0.752438,0.3420659,-1.040918,1.750962,-0.9183165,Nothing
4.59256,9,1,2,0,0.5912549,0.7216462,0.336933,3.998742,322.7579,282.8863,0.6264117,0.7524414,0.342079,-1.039882,1.756878,-0.918144,Nothing
4.599686,9,1,2,0,0.5910526,0.7218364,0.3369791,3.911061,322.7666,282.9166,0.6263097,0.7524313,0.3419373,-1.030727,1.754023,-0.9251007,Nothing
