Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,26,0,2,2,0.4212909,0.7826834,0.2380194,1.842083,87.3142,312.7889,0.4532374,0.7792165,0.1898701,1.214458,1.185617,1.016876,Start
0.0002441406,26,0,2,2,0.4212909,0.7826834,0.2380194,1.842083,87.3142,312.7889,0.4532374,0.7792165,0.1898701,1.214458,1.185617,1.016876,Nothing
0.03924561,26,0,2,2,0.421811,0.7792112,0.2384056,2.759266,87.2878,313.3436,0.4530306,0.7787358,0.1901794,1.141977,1.255628,0.9875041,Nothing
0.04547119,26,0,2,2,0.4234663,0.7758742,0.2370003,3.63772,87.8478,313.2158,0.4527592,0.778616,0.1903071,1.006141,1.294571,0.9327254,Nothing
0.05456543,26,0,2,2,0.4235601,0.77614,0.2369033,3.610414,87.82361,312.9431,0.4525976,0.7785359,0.1902855,1.00765,1.288767,0.9242469,Nothing
0.06280518,26,0,2,2,0.4236663,0.7765203,0.2367768,3.546745,87.82119,312.6963,0.4524461,0.7784135,0.1903384,1.011484,1.275687,0.9168472,Nothing
0.07104492,26,0,2,2,0.4236246,0.7768682,0.2363871,3.46006,87.85804,312.4608,0.4522372,0.778312,0.1903408,1.009164,1.257901,0.9137979,Nothing
0.07897949,26,0,2,2,0.4237289,0.7771969,0.236076,3.403009,87.93987,312.2413,0.4520055,0.778279,0.1904184,1.004446,1.241396,0.9059485,Nothing
0.08795166,26,0,2,2,0.4238247,0.7774206,0.2356545,3.330144,88.04361,312.0732,0.4517097,0.7780877,0.1905226,0.9991476,1.218796,0.8970248,Nothing
0.09552002,26,0,2,2,0.4240106,0.7775227,0.2353936,3.323483,88.1138,311.951,0.4513475,0.7777685,0.1905178,1.001028,1.202819,0.8813885,Nothing
0.1047974,26,0,2,2,0.4241977,0.7774788,0.2351862,3.319847,88.19608,311.8932,0.4510325,0.7775349,0.1905974,0.9975479,1.190262,0.867191,Nothing
0.1133423,26,0,2,2,0.4244633,0.7773334,0.2351661,3.313633,88.26461,311.8524,0.4507016,0.7773317,0.1906151,0.9970666,1.186681,0.8488615,Nothing
0.1205444,26,0,2,2,0.4245258,0.7774963,0.2348367,3.280194,88.37802,311.8347,0.4503617,0.7771407,0.1907332,0.9949219,1.165276,0.8393491,Nothing
0.1287231,26,0,2,2,0.4247492,0.7777718,0.23431,3.184519,88.54543,311.8264,0.4499432,0.7769206,0.1906973,0.9959132,1.137829,0.82334,Nothing
0.137146,26,0,2,2,0.4248844,0.7783811,0.2338893,2.996233,88.66127,311.8572,0.4497277,0.7768653,0.1906715,1.005464,1.108551,0.8159779,Nothing
0.145752,26,0,2,2,0.4249452,0.7792348,0.2335165,2.758486,88.76874,311.8989,0.4495172,0.7767324,0.1906111,1.025802,1.073635,0.8113218,Nothing
0.1538086,26,0,2,2,0.4248421,0.7801423,0.233104,2.510987,88.88036,311.9417,0.4493515,0.7766239,0.1907126,1.042158,1.0331,0.8137283,Nothing
0.1640625,26,0,2,2,0.4247174,0.781659,0.2329084,2.132657,88.89476,311.9249,0.4490563,0.7764568,0.1905864,1.086995,0.9892572,0.8098876,Nothing
0.1796265,26,0,2,2,0.4243686,0.7833401,0.233806,1.695432,88.59758,312.0181,0.4485152,0.7759303,0.1903724,1.177649,0.9637498,0.7958764,Nothing
0.1884155,26,0,2,2,0.4242294,0.7844486,0.2332147,1.406383,88.69744,311.9298,0.4480661,0.7756943,0.1901236,1.204566,0.9221483,0.7881359,Nothing
0.1975708,26,0,2,2,0.4239324,0.7855341,0.2331625,1.153251,88.76103,311.9161,0.4475748,0.775492,0.1899006,1.24298,0.8942347,0.7826685,Nothing
0.204895,26,0,2,2,0.4239111,0.7866074,0.2326642,0.9121898,88.88211,311.8857,0.447075,0.7752304,0.189728,1.270329,0.8523556,0.7690343,Nothing
0.2119141,26,0,2,2,0.4235682,0.7875409,0.2321082,0.6755947,89.02144,311.8359,0.4464608,0.7748736,0.1894268,1.297701,0.8138921,0.762477,Nothing
0.2206421,26,0,2,2,0.4233836,0.7886272,0.231141,0.4329613,89.25663,311.7121,0.445774,0.7746164,0.1892485,1.312522,0.7613198,0.7502413,Nothing
0.2285156,26,0,2,2,0.4232515,0.7893881,0.2306455,0.2308491,89.38013,311.6205,0.4452069,0.7743638,0.1890962,1.330244,0.7285243,0.7370726,Nothing
0.2377319,26,0,2,2,0.4230052,0.7897916,0.230343,0.1584657,89.47072,311.5165,0.4446756,0.7740225,0.1889959,1.343279,0.7073236,0.7290795,Nothing
0.2454224,26,0,2,2,0.4229587,0.790261,0.2302833,0.07206193,89.51273,311.4147,0.4442605,0.7737374,0.1888616,1.363457,0.6933441,0.7167206,Nothing
0.2554321,26,0,2,2,0.4226909,0.7906178,0.2303251,0.006613331,89.5047,311.2881,0.4437449,0.7733124,0.1886337,1.388715,0.6851287,0.7073305,Nothing
0.2630615,26,0,2,2,0.4224848,0.7907594,0.2305564,-0.003538038,89.42462,311.1961,0.4435467,0.7730779,0.1884253,1.407931,0.6908615,0.7053462,Nothing
0.2712402,26,0,2,2,0.4221858,0.7907574,0.2308967,-0.001396774,89.31586,311.1065,0.4432213,0.7726572,0.1882733,1.429543,0.6973475,0.7015142,Nothing
0.2789917,26,0,2,2,0.4219662,0.7905928,0.2312683,0.04373541,89.21863,311.0662,0.443033,0.7723613,0.1880241,1.446749,0.7126737,0.7002984,Nothing
0.2879028,26,0,2,2,0.4216992,0.790547,0.2316549,0.09785617,89.1031,311.0627,0.4428951,0.7721917,0.1877529,1.465133,0.7284806,0.7019491,Nothing
0.2955322,26,0,2,2,0.4215268,0.7902245,0.2320473,0.155959,89.0113,311.0914,0.4428057,0.7719852,0.1873911,1.47968,0.7511261,0.7025425,Nothing
0.3040161,26,0,2,2,0.4213365,0.7899141,0.2324031,0.2062875,88.93517,311.1565,0.4426351,0.7718027,0.1870835,1.492324,0.7705026,0.7012809,Nothing
0.3123779,26,0,2,2,0.4210776,0.7895535,0.2329022,0.253715,88.83022,311.2391,0.4423752,0.7715839,0.186679,1.510564,0.7960968,0.6982418,Nothing
0.3214722,26,0,2,2,0.4208379,0.7893175,0.233483,0.2583408,88.70495,311.3481,0.4421924,0.771466,0.1863915,1.529642,0.8193623,0.6960564,Nothing
0.3293457,26,0,2,2,0.4206429,0.78912,0.2340544,0.2639741,88.58889,311.4096,0.4420039,0.7714462,0.1861862,1.544407,0.8427352,0.6923665,Nothing
0.3400269,26,0,2,2,0.4203157,0.789009,0.2348369,0.206892,88.40594,311.4758,0.4416305,0.7712808,0.1859395,1.572024,0.8671932,0.6839333,Nothing
0.3546753,26,0,2,2,0.4197202,0.7893252,0.2358052,0.03053095,88.14864,311.542,0.4411795,0.7713581,0.1855925,1.612631,0.8945987,0.6779593,Nothing
0.3627319,26,0,2,2,0.4193968,0.7897668,0.2362074,359.8885,88.03993,311.5561,0.4409617,0.7715107,0.1853348,1.637388,0.9044536,0.6759495,Nothing
0.3706055,26,0,2,2,0.4192384,0.7901068,0.236369,359.7436,88.00777,311.5567,0.4407083,0.7718288,0.1851531,1.647181,0.9117965,0.6697192,Nothing
0.380127,26,0,2,2,0.4190764,0.7907104,0.2361622,359.5631,88.07038,311.5637,0.4406575,0.7721168,0.1848753,1.658174,0.9043708,0.6733133,Nothing
0.3965454,26,0,2,2,0.4188845,0.7916356,0.2355669,359.278,88.18742,311.6353,0.440346,0.7728794,0.1840984,1.669063,0.8998935,0.6693978,Nothing
0.4053955,26,0,2,2,0.418813,0.7919326,0.2353979,359.1796,88.24018,311.6671,0.4400701,0.7731025,0.1837216,1.676408,0.9012544,0.662682,Nothing
