Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,19,1,2,1,0.297678,0.9626585,-0.07465929,281.8482,335.3399,21.11229,0.3681213,0.9341348,-0.1206264,3.085418,2.064321,-2.024686,Start
0.0002441406,19,1,2,1,0.297678,0.9626585,-0.07465929,281.8482,335.3399,21.11229,0.3681213,0.9341348,-0.1206264,3.085418,2.064321,-2.024686,Nothing
0.006835938,19,1,2,1,0.2974879,0.9624871,-0.07157174,282.0428,334.7114,21.02361,0.3685398,0.9343994,-0.1207129,3.071113,2.251055,-2.050623,Nothing
0.01464844,19,1,2,1,0.297267,0.9619734,-0.06982261,282.1655,334.8521,20.44926,0.368758,0.9345734,-0.1207841,3.068772,2.362628,-2.042804,Nothing
0.02258301,19,1,2,1,0.2974377,0.9615946,-0.07021689,282.168,335.6003,19.83811,0.368713,0.9344768,-0.1207932,3.071307,2.338166,-2.019688,Nothing
0.03088379,19,1,2,1,0.2972497,0.9610291,-0.0691438,282.2919,336.1714,19.06061,0.3688856,0.93446,-0.1208447,3.078963,2.403202,-2.008591,Nothing
0.04309082,19,1,2,1,0.2972739,0.9611545,-0.07038184,282.3788,336.7342,18.92371,0.3687693,0.9342505,-0.1208928,3.096104,2.317658,-2.012895,Nothing
0.0559082,19,1,2,1,0.2972587,0.9616764,-0.0711848,282.3466,336.2281,19.60312,0.3685436,0.9341463,-0.1208068,3.091631,2.261964,-2.035162,Nothing
0.0637207,19,1,2,1,0.2966778,0.9626385,-0.07188433,282.3829,335.329,20.7381,0.3680765,0.933797,-0.1207733,3.098162,2.20293,-2.098982,Nothing
0.07324219,19,1,2,1,0.296243,0.9633924,-0.07216789,282.4325,334.5969,21.60423,0.3679701,0.9337547,-0.1207574,3.111509,2.174505,-2.143168,Nothing
0.0814209,19,1,2,1,0.2960492,0.9638796,-0.07176461,282.3947,333.8059,22.24736,0.367178,0.9333917,-0.1207658,3.068119,2.194649,-2.187811,Nothing
0.08898926,19,1,2,1,0.2953126,0.9652324,-0.07197022,282.352,332.284,23.81966,0.3662924,0.9331594,-0.1208995,3.047254,2.17792,-2.268941,Nothing
0.09777832,19,1,2,1,0.2951964,0.965257,-0.07209499,282.2756,332.0867,23.99953,0.365949,0.9332572,-0.1210898,3.035785,2.185142,-2.26214,Nothing
0.1057129,19,1,2,1,0.2947496,0.9661677,-0.07248686,282.1304,330.8805,25.27737,0.364837,0.9332116,-0.1213754,2.997642,2.173893,-2.302451,Nothing
0.1137695,19,1,2,1,0.2950475,0.9658753,-0.07266743,282.059,331.2889,24.89578,0.3646427,0.9334045,-0.1215007,2.981594,2.174568,-2.270297,Nothing
0.1224365,19,1,2,1,0.2950711,0.9660534,-0.07338715,281.8284,331.0118,25.32062,0.3633704,0.9335066,-0.1218325,2.928959,2.15361,-2.253156,Nothing
0.1306152,19,1,2,1,0.2953655,0.9655109,-0.07366783,281.771,331.6726,24.72628,0.3631631,0.9335544,-0.1219072,2.916039,2.145021,-2.214258,Nothing
0.1383057,19,1,2,1,0.2956401,0.9650301,-0.07467519,281.4942,332.2203,24.39831,0.3618174,0.933654,-0.1222146,2.859911,2.110698,-2.155438,Nothing
0.1474609,19,1,2,1,0.2959936,0.9643494,-0.07441027,281.4972,332.8979,23.67072,0.3616785,0.9336886,-0.1221735,2.840856,2.127174,-2.117862,Nothing
0.1564941,19,1,2,1,0.2965978,0.9627482,-0.07265687,281.498,334.8842,21.31002,0.360258,0.9337408,-0.1224101,2.741796,2.244007,-2.037225,Nothing
0.164917,19,1,2,1,0.2967735,0.9623264,-0.07359977,281.361,335.1308,21.23914,0.3602027,0.9337261,-0.1223943,2.745483,2.197871,-2.000289,Nothing
0.1729736,19,1,2,1,0.2973432,0.9609571,-0.07406943,281.1438,336.2106,20.26591,0.3586958,0.9338599,-0.1225685,2.665622,2.192008,-1.901789,Nothing
0.1804199,19,1,2,1,0.2973343,0.9608,-0.07432073,281.1051,335.9733,20.57231,0.3587049,0.9338997,-0.1225561,2.669779,2.179725,-1.88982,Nothing
0.1890869,19,1,2,1,0.2981403,0.9587114,-0.07514915,280.7325,337.3612,19.33362,0.357265,0.9340322,-0.1227712,2.588611,2.166839,-1.745836,Nothing
0.1971436,19,1,2,1,0.2983323,0.958285,-0.07489996,280.7141,337.6711,18.95369,0.357256,0.9340801,-0.1227282,2.578794,2.18332,-1.72199,Nothing
0.2054443,19,1,2,1,0.2992468,0.9557557,-0.07465592,280.5715,339.7999,16.75529,0.355931,0.9343951,-0.122947,2.486718,2.228201,-1.566494,Nothing
0.2137451,19,1,2,1,0.3000742,0.9535078,-0.07350351,280.8093,342.1071,14.26868,0.3546734,0.9348931,-0.1232616,2.390124,2.31491,-1.443052,Nothing
0.2224121,19,1,2,1,0.2997074,0.9543719,-0.07223321,281.4522,341.8828,14.38655,0.3547003,0.9353542,-0.123416,2.393882,2.367425,-1.508852,Nothing
0.2304688,19,1,2,1,0.300061,0.9529769,-0.07098737,282.0485,343.205,12.99858,0.3534401,0.9363582,-0.1240049,2.31584,2.458257,-1.431448,Nothing
0.2391357,19,1,2,1,0.2996138,0.9541838,-0.0707552,282.4405,342.3837,13.94479,0.3534206,0.9366966,-0.1241386,2.33234,2.453393,-1.501829,Nothing
0.2479248,19,1,2,1,0.2998575,0.9542097,-0.06964883,283.2369,342.5949,13.89778,0.3520251,0.9381391,-0.1248144,2.255485,2.519511,-1.488723,Nothing
0.2553711,19,1,2,1,0.299823,0.9543164,-0.06984639,283.1579,342.6228,13.88536,0.3520744,0.9384083,-0.1249208,2.261477,2.518578,-1.476216,Nothing
0.2633057,19,1,2,1,0.3003287,0.9532681,-0.06988403,283.2366,343.3478,13.35804,0.3506548,0.9400936,-0.1256496,2.186424,2.564979,-1.350168,Nothing
0.2724609,19,1,2,1,0.300569,0.9527722,-0.07018059,282.9478,343.7009,13.00907,0.3505971,0.9402125,-0.1257618,2.177454,2.568448,-1.301585,Nothing
0.2811279,19,1,2,1,0.3012593,0.9508417,-0.0702882,282.7669,345.1518,11.66523,0.3488318,0.9419703,-0.1265914,2.077802,2.633939,-1.112744,Nothing
0.2901611,19,1,2,1,0.3014145,0.9503137,-0.06995183,282.6124,345.6307,11.01506,0.3484906,0.9419935,-0.1266086,2.048424,2.663886,-1.078554,Nothing
0.2983398,19,1,2,1,0.3023389,0.947595,-0.06864683,282.3455,347.8372,8.464239,0.3461556,0.9436381,-0.1274315,1.884435,2.814919,-0.8629372,Nothing
0.3054199,19,1,2,1,0.3025019,0.9471254,-0.06766991,282.2837,348.2119,7.776526,0.3456964,0.9435916,-0.1274719,1.837433,2.875755,-0.8467134,Nothing
0.3144531,19,1,2,1,0.3034584,0.9439753,-0.06497468,282.017,350.7936,4.48677,0.3424525,0.9452016,-0.1284192,1.596962,3.103493,-0.6255066,Nothing
0.3220215,19,1,2,1,0.3036234,0.9438386,-0.0643927,281.8886,350.9689,4.090321,0.3421271,0.9451693,-0.1285105,1.559271,3.141445,-0.6183442,Nothing
0.3305664,19,1,2,1,0.3044952,0.9408748,-0.06209475,281.4854,353.8225,0.5502549,0.3388795,0.9468224,-0.1296625,1.31356,3.350625,-0.3943911,Nothing
0.3388672,19,1,2,1,0.3055267,0.9381319,-0.06006257,280.9101,356.8984,356.7748,0.3348611,0.948342,-0.130995,1.014254,3.539957,-0.1752214,Nothing
0.3474121,19,1,2,1,0.30559,0.9383918,-0.0608507,280.6996,356.9412,356.8497,0.3345496,0.948422,-0.1312616,1.006472,3.510746,-0.165912,Nothing
0.3555908,19,1,2,1,0.3066716,0.9362807,-0.0607444,279.9449,0.3484989,353.1343,0.3307619,0.9499686,-0.1327569,0.7430565,3.597119,0.05099179,Nothing
0.3638916,19,1,2,1,0.3066474,0.9366426,-0.06161661,279.8679,0.1333757,353.524,0.3307625,0.9499086,-0.132728,0.7604848,3.549431,0.04249274,Nothing
0.3726807,19,1,2,1,0.3077875,0.9347456,-0.06191156,279.2439,3.586843,349.8413,0.3272109,0.9512636,-0.1340431,0.5110544,3.598614,0.2349226,Nothing
0.3804932,19,1,2,1,0.3075884,0.9354562,-0.06250632,279.3513,2.520254,351.0529,0.3277086,0.951117,-0.1336824,0.5606458,3.550295,0.1924515,Nothing
0.3892822,19,1,2,1,0.3084001,0.9341299,-0.06305835,278.8669,5.228822,348.2013,0.324761,0.9523208,-0.1346042,0.3648994,3.564758,0.3437856,Nothing
0.3977051,19,1,2,1,0.3082128,0.9347024,-0.06319635,278.9857,4.14292,349.3547,0.3256497,0.9523543,-0.1341169,0.4256997,3.537811,0.313455,Nothing
0.4061279,19,1,2,1,0.3087077,0.9343562,-0.06368256,278.7174,5.099794,348.3291,0.3237817,0.9533436,-0.1343631,0.3078236,3.52199,0.3952062,Nothing
0.4139404,19,1,2,1,0.3085431,0.9345137,-0.06402006,278.7762,4.491412,349.0408,0.3243214,0.9533036,-0.1342558,0.351077,3.503505,0.3844436,Nothing
0.4224854,19,1,2,1,0.3090017,0.9342404,-0.064812,278.6019,5.217208,348.3777,0.3230723,0.9543451,-0.1343083,0.2750831,3.467283,0.4626889,Nothing
0.430542,19,1,2,1,0.3090092,0.9342489,-0.06523971,278.6594,5.262974,348.4561,0.323472,0.9541099,-0.1341425,0.3043553,3.439699,0.4524746,Nothing
0.439209,19,1,2,1,0.3096368,0.9333423,-0.06632788,278.609,7.040766,346.8683,0.3228914,0.9550534,-0.1340271,0.2583223,3.388248,0.5547397,Nothing
0.4472656,19,1,2,1,0.3103293,0.9321004,-0.06734284,278.6274,9.224792,344.873,0.3222305,0.9559817,-0.1339194,0.2021241,3.34253,0.6683897,Nothing
0.4561768,19,1,2,1,0.3103227,0.9319277,-0.06736651,278.7648,9.479345,344.6654,0.3226922,0.9558602,-0.133825,0.22647,3.34094,0.6653183,Nothing
0.4639893,19,1,2,1,0.3109384,0.93064,-0.06795903,278.983,11.32645,342.9615,0.3226817,0.9563653,-0.133324,0.2011195,3.300462,0.7504305,Nothing
0.4724121,19,1,2,1,0.310751,0.9309059,-0.06759926,279.1303,10.74814,343.5527,0.3227918,0.9561486,-0.1330899,0.217405,3.306391,0.7174304,Nothing
0.4815674,19,1,2,1,0.3110548,0.930377,-0.06787626,279.4446,11.28378,343.1631,0.3231092,0.956182,-0.1320675,0.2284003,3.252768,0.7385195,Nothing
0.4891357,19,1,2,1,0.3108977,0.9308445,-0.06791551,279.4485,10.52044,343.9444,0.3232417,0.9560196,-0.1316593,0.2485919,3.228859,0.7100904,Nothing
0.4974365,19,1,2,1,0.3110394,0.9308049,-0.06822282,279.5015,10.63525,343.9639,0.3236451,0.9558826,-0.130356,0.2752065,3.153965,0.715902,Nothing
0.5061035,19,1,2,1,0.3110277,0.9308535,-0.06830831,279.432,10.69951,343.9008,0.3237649,0.9557226,-0.1301667,0.283201,3.13927,0.7121983,Nothing
0.5140381,19,1,2,1,0.3110952,0.9308242,-0.069031,279.3871,11.09182,343.7176,0.3243034,0.9554904,-0.1286824,0.3256223,3.034742,0.7237788,Nothing
0.5223389,19,1,2,1,0.311077,0.9309889,-0.06934007,279.2759,11.08186,343.7847,0.3243282,0.9553773,-0.1286168,0.3332365,3.013661,0.7190495,Nothing
0.5313721,19,1,2,1,0.3110936,0.9313776,-0.07045685,279.1938,11.08777,344.0925,0.3249007,0.9550298,-0.1272332,0.3874789,2.890518,0.7079593,Nothing
0.5389404,19,1,2,1,0.3110479,0.9315253,-0.07041623,279.2289,10.8014,344.3768,0.3247228,0.9549284,-0.1273301,0.3817049,2.895149,0.6924646,Nothing
0.5484619,19,1,2,1,0.3110571,0.9319537,-0.07108928,279.2805,10.36161,345.017,0.3249309,0.9544336,-0.1260121,0.4113679,2.795217,0.6605752,Nothing
0.5559082,19,1,2,1,0.3110752,0.9319667,-0.070842,279.3655,10.16314,345.1652,0.324688,0.954371,-0.1261573,0.3954634,2.813374,0.6492018,Nothing
0.5644531,19,1,2,1,0.3112031,0.9322273,-0.07123233,279.5201,9.748105,345.7263,0.3244398,0.9538143,-0.125183,0.3918716,2.742592,0.6125348,Nothing
0.5723877,19,1,2,1,0.3113238,0.9322307,-0.07187817,279.7147,9.702456,345.9812,0.3237671,0.9532974,-0.124441,0.3696114,2.671198,0.589192,Nothing
0.5808105,19,1,2,1,0.3114088,0.9318447,-0.07218867,279.7584,10.18162,345.5793,0.3231946,0.9533805,-0.1248089,0.339639,2.674934,0.6093435,Nothing
0.5891113,19,1,2,1,0.3117817,0.9311895,-0.07345967,279.9627,10.9255,345.1902,0.3222351,0.9530664,-0.1245526,0.2945269,2.601343,0.6289361,Nothing
0.5982666,19,1,2,1,0.3118834,0.9308152,-0.07390133,280.0123,11.31726,344.9196,0.3220764,0.9532298,-0.124743,0.2861217,2.592765,0.6547912,Nothing
0.6060791,19,1,2,1,0.3122253,0.9301946,-0.07507792,280.2631,11.80874,344.7885,0.3210621,0.9532441,-0.124411,0.2385493,2.524001,0.6855277,Nothing
0.6143799,19,1,2,1,0.3122163,0.9301315,-0.07489378,280.3056,11.60516,344.981,0.3210969,0.9533341,-0.1244216,0.2397199,2.535138,0.6888261,Nothing
0.6236572,19,1,2,1,0.3125802,0.9295073,-0.0755697,280.5887,11.65193,345.2088,0.3204244,0.9534788,-0.1238804,0.2028626,2.483914,0.7217426,Nothing
0.6312256,19,1,2,1,0.3125209,0.9295664,-0.07511539,280.6172,11.20503,345.5721,0.3204736,0.9534134,-0.1238096,0.2049547,2.501971,0.7104513,Nothing
0.6400146,19,1,2,1,0.3128051,0.9291665,-0.07505105,281.0383,10.36821,346.5656,0.3201964,0.9535114,-0.122703,0.1878051,2.461036,0.7224309,Nothing
0.6474609,19,1,2,1,0.3128018,0.929231,-0.07501157,281.0888,10.18783,346.7581,0.3204485,0.9534686,-0.1223756,0.2017687,2.447991,0.7179022,Nothing
