Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,6,2,3,0,0.5156425,0.8994265,0.3752605,24.07699,320.8876,356.5449,0.6291028,1.009293,0.2793615,1.191724,2.015595,-8.479318,Start
3.57933,6,2,3,0,0.5156425,0.8994265,0.3752605,24.07699,320.8876,356.5449,0.6291028,1.009293,0.2793615,1.191724,2.015595,-8.479318,Nothing
3.608261,6,2,3,0,0.534377,1.018413,0.2703505,19.44749,326.8921,6.177136,0.6751039,1.05329,0.1860712,0.7108932,-0.2432784,-1.537036,Nothing
3.61673,6,2,3,0,0.5337936,1.018652,0.2705117,19.39504,326.7827,6.207556,0.6752763,1.053407,0.1860932,0.7133273,-0.2459694,-1.543199,Nothing
3.631775,6,2,3,0,0.533244,1.018991,0.2707071,19.37959,326.7169,6.275674,0.6754078,1.053547,0.1861189,0.7157548,-0.2506626,-1.548327,Nothing
3.639954,6,2,3,0,0.5332032,1.019265,0.2706799,19.39263,326.7137,6.319757,0.6754779,1.053677,0.1862435,0.7170935,-0.2529259,-1.547201,Nothing
3.655685,6,2,3,0,0.5328417,1.01964,0.2706918,19.44923,326.7359,6.409524,0.6756297,1.053991,0.1863867,0.7220718,-0.2572628,-1.548209,Nothing
3.664749,6,2,3,0,0.5326089,1.019885,0.2706132,19.49206,326.7802,6.473135,0.6757756,1.054143,0.1864618,0.7267771,-0.2607777,-1.547973,Nothing
3.673065,6,2,3,0,0.5323833,1.020113,0.2705207,19.53515,326.8251,6.530456,0.6759417,1.05424,0.1865042,0.7314749,-0.2646627,-1.547813,Nothing
3.681656,6,2,3,0,0.5321867,1.020386,0.2703264,19.5943,326.8572,6.589782,0.6760175,1.054377,0.1866564,0.7360145,-0.2682745,-1.545403,Nothing
3.697983,6,2,3,0,0.5316514,1.020756,0.2704688,19.67248,326.8714,6.694521,0.6763183,1.054712,0.186626,0.741517,-0.2748004,-1.550634,Nothing
3.715775,6,2,3,0,0.5310758,1.020908,0.2709033,19.71552,326.7856,6.77036,0.6768621,1.054939,0.1865197,0.7448447,-0.280745,-1.562069,Nothing
