Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
0,21,2,2,0,0.8841543,0.8748326,0.1550009,19.85796,26.58774,15.33945,0.9365495,0.7694297,0.1524047,1.046408,-4.82675,2.650676,Start
3.392944,21,2,2,0,0.8841543,0.8748326,0.1550009,19.85796,26.58774,15.33945,0.9365495,0.7694297,0.1524047,1.046408,-4.82675,2.650676,Nothing
3.418945,21,2,2,0,0.8693186,0.8930708,0.1524745,16.71638,28.62769,20.45187,0.9351272,0.7654195,0.1530021,0.1467246,-1.285677,0.6871769,Nothing
3.4245,21,2,2,0,0.869313,0.8931906,0.1525009,16.70883,28.6213,20.47386,0.9351336,0.765441,0.1530063,0.1460798,-1.286861,0.687116,Nothing
3.432068,21,2,2,0,0.8691181,0.8933988,0.1524121,16.69368,28.64015,20.523,0.9351214,0.7654471,0.1530353,0.1453276,-1.288764,0.6894533,Nothing
3.441162,21,2,2,0,0.8688902,0.8936871,0.1522641,16.68192,28.72272,20.60045,0.9351025,0.7654721,0.1530433,0.1435506,-1.290843,0.6931174,Nothing
3.450256,21,2,2,0,0.8687292,0.8939162,0.1521803,16.68441,28.78276,20.65972,0.9351189,0.7654701,0.1530605,0.1423665,-1.292696,0.6961356,Nothing
3.466675,21,2,2,0,0.8682731,0.8948102,0.1520658,16.7485,28.99991,20.90552,0.9351261,0.765513,0.1531287,0.1365941,-1.299378,0.705825,Nothing
3.482361,21,2,2,0,0.8676379,0.89575,0.1521108,16.7493,29.21102,21.20335,0.9351118,0.7654683,0.1530886,0.1312107,-1.309514,0.7130554,Nothing
3.491211,21,2,2,0,0.8672521,0.8963139,0.1521189,16.74362,29.31498,21.38003,0.9351059,0.7654573,0.1531,0.1279627,-1.315398,0.7175079,Nothing
3.498657,21,2,2,0,0.8671361,0.8967888,0.1523521,16.74306,29.38477,21.54373,0.935108,0.7654461,0.1531009,0.1240423,-1.321039,0.7182122,Nothing
3.508545,21,2,2,0,0.8668457,0.8972583,0.1524816,16.74665,29.46254,21.7014,0.9351394,0.7655131,0.1531704,0.1216692,-1.325473,0.7212853,Nothing
3.524902,21,2,2,0,0.8664731,0.8978353,0.1526873,16.73362,29.51594,21.87454,0.9351091,0.7654185,0.153114,0.118894,-1.33359,0.7229458,Nothing
3.531921,21,2,2,0,0.866304,0.8980616,0.1526757,16.72025,29.54152,21.94807,0.9350854,0.7654482,0.1531242,0.1174805,-1.335744,0.7243886,Nothing
3.542419,21,2,2,0,0.8663405,0.8983074,0.1526755,16.70767,29.56978,22.03132,0.9350566,0.7655025,0.1531411,0.1140137,-1.337448,0.7248067,Nothing
3.558533,21,2,2,0,0.8660228,0.8987921,0.1526599,16.65755,29.59618,22.17555,0.934994,0.7655869,0.1531608,0.1109152,-1.342167,0.726729,Nothing
3.574524,21,2,2,0,0.8653698,0.8993732,0.1526706,16.58473,29.62925,22.32888,0.9349682,0.7656424,0.1531625,0.1103924,-1.349212,0.7300251,Nothing
3.581726,21,2,2,0,0.8651396,0.8996557,0.1527375,16.54102,29.63515,22.41654,0.9348,0.7656738,0.1530165,0.1084817,-1.353168,0.7283855,Nothing
3.590881,21,2,2,0,0.8649848,0.9000188,0.1529761,16.50046,29.60066,22.51793,0.9347522,0.7657036,0.1530294,0.1065659,-1.358208,0.7267361,Nothing
3.598511,21,2,2,0,0.8648496,0.9003533,0.1530627,16.46259,29.58933,22.61071,0.93471,0.7657257,0.1530436,0.1041359,-1.362204,0.7265529,Nothing
3.608643,21,2,2,0,0.864659,0.900806,0.1533326,16.40847,29.5833,22.73961,0.9347062,0.7656739,0.1530295,0.1016007,-1.369256,0.7252793,Nothing
3.625183,21,2,2,0,0.8643014,0.9014773,0.1536607,16.33768,29.5947,22.94346,0.9347104,0.7656727,0.153051,0.09804248,-1.378523,0.7249544,Nothing
